src_id,dst_id,wire_cap_ff,wire_length_um,is_critical
3635,10028,46.4,369.02,0
3635,12319,26.79,286.56,0
3635,17745,86.59,459.34,0
3636,8906,21.66,223.95,0
3636,5613,56.79,438.47,0
3636,11052,28.22,231.37,0
3636,18016,24.72,224.61,0
3636,1608,11.42,142.09,0
3636,15981,15.6,90.58,0
3636,16268,11.49,59.61,0
3637,10358,28.51,132.25,0
3637,16594,0.85,7.67,0
3637,152,24.76,218.06,0
3637,2979,54.59,375.51,0
3638,19041,20.56,162.78,0
3638,18907,34.86,421.6,0
3638,20725,64.01,493.16,0
3638,10962,49.33,304.33,0
3638,16129,55.88,383.02,0
3638,5850,41.49,172.73,0
3638,17370,7.07,83.05,0
3638,14985,1.49,7.65,0
3639,9471,43.49,332.47,0
3639,9291,19.98,229.47,0
3639,4036,10.76,108.15,0
3639,596,106.55,461.98,0
3639,7793,87.19,432.41,0
3639,15154,17.56,70.31,0
3639,6155,32.81,266.7,0
3639,11512,36.69,218.88,0
3640,6006,3.87,21.21,0
3640,20406,52.57,375.87,0
3640,16461,1.93,14.61,0
3640,16148,21.67,212.06,0
3641,16560,51.7,428.96,0
3641,15632,35.96,258.98,0
3641,19904,92.55,441.55,0
3641,17864,63.61,358.58,0
3642,3759,31.0,231.32,0
3642,7187,81.32,421.47,0
3642,5742,51.32,336.76,0
3642,10588,41.38,258.41,0
3642,15272,2.11,13.98,0
3642,15992,37.12,348.07,0
3643,20033,29.8,155.54,1
3643,20874,54.38,429.75,0
3643,19836,60.67,327.95,0
3643,15232,62.52,282.62,1
3643,12048,33.97,206.98,1
3643,6589,29.45,230.1,0
3643,20249,24.21,247.0,0
3643,10107,49.0,320.94,0
3644,20051,34.16,179.55,0
3644,10283,10.28,69.99,0
3644,17553,77.08,337.95,0
3644,20952,25.05,183.03,0
3644,10251,10.88,80.11,0
3644,9510,89.5,360.61,0
3644,16996,58.45,275.8,0
3645,7909,34.3,175.82,0
3645,6957,59.11,320.25,0
3645,6741,46.94,328.88,0
3645,13615,70.89,440.57,0
3645,14196,18.38,81.63,0
3645,16400,55.84,270.22,0
3646,17024,55.74,444.99,0
3646,762,44.67,381.68,0
3646,4789,6.89,28.36,0
3646,9795,69.39,497.26,0
3646,2405,64.76,416.37,0
3646,17526,81.84,350.95,0
3647,15823,30.02,192.51,0
3647,8657,5.27,64.79,0
3647,3849,36.53,223.43,0
3647,2056,31.6,205.68,0
3647,8543,38.91,318.29,0
3647,8801,64.46,323.41,0
3647,11107,67.73,355.91,0
3647,11199,59.42,316.85,0
3648,5859,64.95,339.29,0
3648,12732,75.35,364.5,0
3648,6008,26.13,111.87,0
3648,19534,46.47,187.6,1
3648,16053,21.42,133.96,0
3648,7336,41.8,467.09,0
3648,14258,37.09,454.34,0
3648,852,18.73,141.21,0
3649,16862,29.9,219.13,0
3649,7427,7.5,69.07,0
3649,10969,81.02,455.65,0
3649,2831,44.26,455.53,0
3649,4415,45.36,238.19,0
3649,12162,43.96,273.75,0
3649,19148,80.76,341.09,0
3650,4740,33.25,338.66,0
3650,18157,71.27,483.38,0
3650,13908,65.71,333.73,0
3650,20889,8.88,68.67,0
3650,1941,89.74,395.44,0
3651,6084,89.92,408.04,0
3651,3357,7.52,44.01,0
3651,4695,10.0,101.71,0
3651,20951,59.52,297.13,0
3652,4980,25.8,120.76,0
3652,2802,46.11,218.57,0
3652,14563,39.64,168.07,0
3652,8200,13.14,68.63,0
3653,1732,61.27,484.97,0
3653,15295,52.93,261.7,0
3653,20794,19.26,121.3,0
3653,577,27.09,129.09,0
3653,12705,69.8,336.46,0
3653,2958,83.11,405.63,0
3653,17333,6.12,34.53,0
3653,16901,20.66,185.6,0
3654,19882,58.67,290.33,0
3654,14263,53.92,421.89,0
3654,15243,53.96,239.77,0
3654,16308,18.62,86.73,0
3655,15139,19.57,193.97,0
3655,19307,24.68,202.44,0
3655,145,91.1,481.73,1
3655,16403,67.63,355.75,1
3655,3940,60.33,339.68,0
3655,6559,7.58,89.74,1
3655,4771,70.66,335.32,0
3656,7694,41.59,182.9,0
3656,12535,9.64,70.51,0
3656,9163,30.45,197.0,0
3656,18172,37.7,331.8,0
3656,7053,26.9,282.51,0
3657,45,31.29,159.85,0
3657,2869,44.79,192.03,0
3657,9415,8.18,66.36,0
3657,6427,70.72,372.69,0
3657,17587,86.33,456.99,0
3657,816,55.29,297.7,0
3657,8977,98.98,478.9,0
3657,8969,89.44,389.61,0
3658,19433,4.3,17.87,0
3658,10506,49.2,400.05,0
3658,13911,37.71,209.78,0
3658,4158,26.92,207.38,0
3659,8626,60.3,413.21,0
3659,19415,71.97,397.83,0
3659,7661,30.27,174.04,0
3659,3085,77.05,331.67,0
3659,11123,53.93,243.33,0
3660,2190,26.02,146.54,0
3660,2018,29.53,145.89,0
3660,17958,26.4,242.29,0
3660,11126,54.19,232.42,0
3660,5670,7.17,32.38,0
3661,18728,27.86,225.07,0
3661,1109,14.63,127.73,0
3661,14179,33.88,181.54,0
3661,6501,46.82,391.29,0
3661,15314,47.42,377.47,0
3661,14686,95.14,499.4,0
3661,19498,100.07,498.02,0
3662,1609,32.36,290.56,0
3662,19745,22.42,204.55,0
3662,15778,7.81,57.43,0
3662,5209,67.41,356.38,0
3662,4521,44.49,371.32,0
3662,4,82.43,469.74,0
3662,738,49.19,289.35,0
3662,369,55.62,332.76,0
3663,5848,82.98,448.73,0
3663,5072,4.55,35.68,0
3663,17272,21.4,132.53,0
3663,17027,54.66,221.48,0
3663,10841,11.27,77.32,0
3664,9941,62.4,373.21,0
3664,7240,23.99,279.5,0
3664,7564,66.75,272.05,0
3664,13301,55.81,258.77,0
3665,20582,76.47,360.81,0
3665,18248,31.89,379.98,0
3665,5599,17.08,95.69,0
3665,9587,32.48,197.44,0
3665,12788,66.11,323.68,0
3666,9813,56.55,416.15,0
3666,12714,41.88,450.97,0
3666,18999,30.34,142.94,0
3666,9184,18.48,135.35,0
3667,18171,62.58,330.3,0
3667,1976,18.66,146.83,0
3667,15352,26.18,147.68,0
3667,7102,35.81,225.13,0
3667,3733,27.01,226.74,0
3667,11841,35.05,344.52,0
3667,19472,40.85,240.27,0
3668,6792,25.92,119.26,0
3668,909,9.72,63.44,0
3668,15257,37.46,172.47,0
3668,18573,98.6,412.71,0
3668,4307,70.86,404.62,0
3668,1923,26.85,229.57,0
3668,15698,56.13,477.71,0
3669,20598,27.36,170.95,0
3669,9896,42.68,334.28,0
3669,11680,42.37,392.28,0
3669,11507,8.79,59.57,0
3670,20159,67.74,445.95,0
3670,12905,43.12,204.48,0
3670,7052,69.43,312.56,0
3670,11286,29.11,311.54,0
3670,12418,51.47,446.38,0
3670,15658,41.58,296.8,0
3670,18189,2.88,12.93,0
3671,1177,31.3,250.36,0
3671,2209,90.03,395.5,0
3671,9780,42.59,295.89,0
3671,8932,34.16,347.9,0
3671,7882,10.38,59.2,0
3671,19395,75.84,359.95,0
3671,16964,44.09,319.52,0
3671,7508,11.55,85.24,0
3672,13877,61.92,428.27,0
3672,85,64.24,348.32,0
3672,9439,10.37,56.15,0
3672,19791,41.54,318.01,0
3672,20585,33.69,140.59,0
3672,19126,20.48,98.93,0
3672,10703,2.55,10.52,0
3672,2767,28.14,207.9,0
3673,13936,5.06,26.93,0
3673,8915,48.48,223.49,0
3673,516,22.31,170.99,0
3673,6576,73.11,339.02,0
3674,6817,42.14,389.37,0
3674,10367,1.91,21.46,0
3674,3361,47.96,480.94,0
3674,6869,38.33,257.5,0
3674,19484,45.76,249.45,0
3674,9786,40.69,286.33,0
3675,8645,29.38,197.1,0
3675,5152,7.23,76.62,0
3675,19014,45.79,185.94,0
3675,12387,10.32,108.85,0
3675,13428,37.21,236.47,0
3675,17171,59.77,340.44,0
3675,6450,25.57,139.67,0
3676,6845,34.25,183.46,0
3676,5346,18.35,204.54,0
3676,7515,72.81,476.73,0
3676,8377,60.98,364.62,0
3676,20111,73.94,383.93,0
3676,857,55.43,241.66,0
3676,5750,28.05,342.44,1
3676,12579,28.34,137.5,0
3677,14729,93.99,440.69,0
3677,2040,20.29,173.29,0
3677,13118,15.94,120.02,0
3677,14667,57.15,319.1,0
3677,16137,103.0,455.73,0
3677,15476,7.63,43.61,0
3677,3871,55.5,369.88,0
3678,2507,17.85,91.85,0
3678,13411,40.53,440.94,0
3678,1412,1.51,10.68,0
3678,16041,74.21,353.39,0
3678,3243,114.51,469.12,0
3678,2736,88.85,499.34,0
3678,10713,51.07,473.98,0
3679,11646,30.53,176.02,0
3679,361,55.11,328.59,0
3679,3114,56.78,251.59,0
3679,12828,40.06,241.66,0
3679,1658,59.66,485.47,0
3680,14694,31.46,136.06,0
3680,10036,42.05,187.8,0
3680,15423,10.48,128.98,0
3680,8711,81.37,395.5,0
3680,17794,8.48,48.27,0
3680,6633,0.82,10.14,0
3680,13557,14.22,72.19,0
3680,13126,26.57,133.14,0
3681,9090,49.37,325.97,0
3681,17452,33.12,147.71,0
3681,11272,11.13,129.7,0
3681,16321,50.22,489.79,0
3681,10015,3.4,26.56,0
3682,7740,19.77,123.08,0
3682,11950,84.38,342.2,0
3682,7385,38.92,211.66,0
3682,16626,3.04,35.87,0
3682,18449,54.95,358.66,0
3682,16268,72.31,434.78,0
3683,13617,91.58,373.17,0
3683,9243,25.76,304.97,0
3683,14404,18.67,145.42,0
3683,3965,37.46,417.14,0
3683,3444,55.86,325.42,0
3683,9547,84.69,438.25,0
3683,5023,82.77,388.41,0
3683,4654,48.04,399.37,0
3684,16950,28.53,148.99,0
3684,16027,38.66,262.77,0
3684,258,17.17,89.29,0
3684,9965,57.77,431.56,0
3684,4380,20.99,96.58,0
3684,13466,42.74,220.34,0
3684,9310,64.24,278.66,0
3685,9286,33.61,390.63,0
3685,20074,62.19,312.38,0
3685,14417,15.51,97.08,0
3685,14186,15.5,104.24,0
3686,8343,40.03,295.59,0
3686,12576,0.43,5.26,0
3686,11287,6.07,31.23,0
3686,1775,15.37,114.57,0
3686,569,79.9,324.31,0
3686,1376,43.42,196.42,0
3686,10961,2.39,15.87,0
3686,13341,20.67,131.35,0
3687,2796,33.4,394.7,0
3687,10756,40.72,185.47,1
3687,399,1.09,10.66,0
3687,3104,59.92,460.86,0
3687,15387,20.04,209.97,0
3687,342,18.98,103.82,0
3687,4590,3.8,17.64,0
3688,12602,88.67,481.78,0
3688,12292,81.58,407.32,0
3688,8438,77.66,487.22,0
3688,6190,101.28,429.59,0
3688,14474,25.95,127.63,0
3688,1556,95.7,455.06,0
3689,16631,19.82,138.7,0
3689,20314,17.49,122.38,0
3689,1896,27.17,175.18,0
3689,8641,10.89,63.15,0
3689,18362,19.02,128.32,0
3689,20210,39.4,232.84,0
3689,12281,95.16,382.48,0
3690,2328,29.82,291.85,0
3690,10484,80.58,348.5,0
3690,14990,78.5,322.58,0
3690,8204,48.17,230.94,0
3690,9351,57.61,477.79,0
3690,692,66.87,406.93,0
3690,17527,67.93,344.2,0
3690,5810,41.61,210.79,0
3691,14659,25.0,118.91,0
3691,20718,15.23,184.73,0
3691,15276,82.14,463.11,0
3691,17357,18.58,75.82,0
3691,3983,103.52,428.32,0
3692,10230,25.94,240.31,0
3692,19924,71.4,358.15,0
3692,19501,83.95,490.61,0
3692,10876,30.59,323.55,0
3692,16625,38.19,282.23,0
3693,20642,99.77,469.92,0
3693,13379,18.26,178.27,0
3693,5866,72.32,459.41,0
3693,14897,63.61,487.35,0
3694,15024,20.94,86.31,0
3694,13097,79.28,445.99,0
3694,16040,20.96,187.3,0
3694,17697,101.6,468.49,0
3694,8427,53.87,261.55,0
3695,20845,64.11,332.04,0
3695,1839,8.21,49.72,0
3695,7286,19.22,156.53,0
3695,8978,25.04,107.17,0
3695,18847,29.82,365.94,0
3695,9041,71.56,475.95,0
3695,1317,100.2,418.27,0
3695,9168,42.62,258.62,0
3696,13976,36.38,380.46,0
3696,15448,31.93,193.93,0
3696,15481,78.31,416.83,0
3696,1600,39.48,381.33,0
3696,16133,6.12,42.31,0
3696,7653,49.82,430.8,0
3696,19845,27.46,121.23,0
3697,7365,100.26,470.03,0
3697,19335,7.97,39.55,0
3697,18543,49.08,486.43,0
3697,2192,52.97,220.1,0
3697,18499,22.16,92.78,0
3698,7702,73.69,301.06,0
3698,10727,31.9,272.83,0
3698,8486,38.03,205.78,0
3698,667,23.61,191.63,0
3699,20213,59.9,318.66,0
3699,691,64.0,471.03,0
3699,1680,28.91,303.03,0
3699,20598,7.93,62.8,0
3699,9215,16.19,116.55,0
3700,12645,83.08,443.63,0
3700,14622,81.93,387.78,0
3700,9428,35.11,175.58,0
3700,12411,60.16,335.82,0
3700,10883,57.84,346.31,0
3700,8537,13.56,123.44,0
3700,18558,56.68,346.05,0
3701,15801,50.94,350.73,0
3701,20772,84.99,483.88,0
3701,3395,38.38,239.87,0
3701,11307,23.91,101.14,0
3701,3040,40.86,217.44,0
3701,9789,13.79,134.84,0
3701,284,5.92,47.48,0
3702,847,34.34,204.04,0
3702,19540,5.88,43.39,0
3702,1065,50.87,480.99,0
3702,16731,14.43,123.64,0
3702,3492,22.28,126.77,0
3702,5519,22.76,189.45,0
3702,1536,9.67,88.19,0
3703,5823,30.97,221.56,0
3703,7673,44.55,228.64,0
3703,12233,29.17,145.77,0
3703,4676,41.19,167.27,0
3703,3448,124.0,498.37,0
3703,2974,48.15,277.81,0
3704,1789,63.38,487.73,0
3704,6183,34.55,405.41,0
3704,12257,47.52,223.65,0
3704,19358,46.8,347.48,0
3704,14368,30.84,139.79,0
3704,12430,25.32,194.07,0
3705,17229,21.42,114.87,0
3705,19172,17.87,110.03,0
3705,15875,4.33,44.02,0
3705,2781,22.42,234.44,0
3705,10655,75.01,409.94,0
3705,14285,52.78,310.91,0
3705,19417,13.35,58.95,0
3705,12618,9.4,61.92,0
3706,16379,41.78,453.31,0
3706,14881,35.73,238.53,0
3706,16542,56.07,280.75,0
3706,11145,36.05,167.09,0
3707,7957,90.53,407.31,0
3707,16853,84.92,425.02,0
3707,268,67.46,277.62,0
3707,17866,13.3,83.99,0
3707,8554,12.19,67.41,0
3708,11118,27.59,313.4,0
3708,7993,42.09,208.5,0
3708,9234,3.62,28.18,0
3708,1390,5.44,26.67,0
3708,2087,35.17,167.6,0
3708,11726,81.0,397.21,0
3708,3096,69.13,347.2,0
3709,20702,43.7,434.33,0
3709,19416,14.86,72.55,0
3709,18595,40.99,495.51,1
3709,9702,37.89,202.6,0
3709,11590,3.07,16.15,0
3709,14277,22.47,135.99,0
3709,17596,38.77,175.72,0
3710,19620,68.83,378.95,0
3710,16140,105.54,486.61,0
3710,764,52.73,304.99,0
3710,11657,87.3,400.64,0
3711,12099,16.73,79.97,0
3711,17077,10.25,50.22,0
3711,5109,15.57,99.59,0
3711,20352,20.9,186.49,0
3711,1624,51.68,481.41,0
3711,8753,11.42,52.64,0
3711,12537,33.34,190.7,0
3712,78,68.39,379.26,0
3712,20626,54.62,376.01,0
3712,20639,14.72,140.98,0
3712,11643,90.62,497.68,0
3712,5908,9.14,41.21,0
3712,20448,77.1,428.55,0
3712,17155,9.73,90.42,0
3713,18716,59.45,477.67,0
3713,3739,27.14,156.99,0
3713,187,5.16,52.51,0
3713,14647,42.14,170.0,0
3713,20350,79.1,339.15,0
3714,16883,65.25,354.61,0
3714,20504,97.72,423.11,0
3714,18123,38.83,441.81,0
3714,12457,3.01,21.57,0
3714,9161,26.84,211.83,0
3714,16805,74.56,300.15,0
3715,5053,78.22,351.83,0
3715,5004,38.16,243.4,0
3715,19289,25.34,279.24,0
3715,16694,4.66,38.58,0
3715,6698,1.4,11.1,0
3716,5612,69.99,314.12,0
3716,3641,95.21,466.28,0
3716,27,30.72,155.8,0
3716,6488,13.1,150.5,0
3717,917,28.96,353.31,0
3717,2924,17.37,206.01,0
3717,20965,65.18,499.55,0
3717,642,19.6,174.55,0
3717,20681,47.32,194.3,1
3717,11997,22.72,169.93,0
3717,5514,1.99,19.82,0
3718,5710,67.25,286.03,0
3718,4416,14.32,63.18,0
3718,3281,50.88,378.46,0
3718,17382,33.31,134.63,0
3718,16384,45.49,410.5,0
3719,5968,59.59,413.38,0
3719,5613,26.21,172.08,0
3719,19932,103.6,478.6,0
3719,20498,78.86,466.27,0
3719,1636,70.83,390.23,0
3719,9023,45.43,187.89,0
3719,3520,4.08,26.42,0
3719,4572,82.84,374.87,0
3720,12833,92.83,413.49,0
3720,2872,10.75,63.89,0
3720,1373,49.86,242.12,0
3720,7106,17.69,204.52,0
3720,12473,56.27,225.99,0
3720,18432,3.24,27.25,0
3720,6480,20.75,136.68,0
3720,4939,10.47,46.39,0
3721,588,10.45,49.74,0
3721,17983,71.88,429.32,0
3721,18550,16.78,112.42,0
3721,6830,1.86,8.04,0
3721,17675,32.42,164.86,0
3721,2803,2.46,13.01,0
3722,9296,26.33,133.17,0
3722,6419,13.63,125.55,0
3722,2099,47.15,429.54,0
3722,14989,34.01,183.15,0
3722,17906,0.94,6.43,0
3722,2741,61.97,361.97,0
3723,18480,8.53,45.27,0
3723,16428,9.24,70.53,0
3723,11371,29.05,317.27,0
3723,7269,122.32,499.31,0
3723,2024,49.58,354.54,0
3724,3962,84.6,442.25,0
3724,5777,19.01,162.27,0
3724,20696,46.1,311.9,0
3724,15338,15.99,102.06,0
3724,209,5.6,32.56,1
3724,11858,61.2,300.32,0
3725,1255,62.98,261.56,0
3725,9533,46.16,353.41,0
3725,8172,34.47,222.31,0
3725,13684,22.34,228.38,0
3725,20926,13.3,59.62,0
3725,2272,73.77,330.89,0
3725,583,33.86,199.54,0
3726,7217,23.94,133.38,0
3726,14517,22.42,96.83,0
3726,20687,85.86,404.88,0
3726,16474,33.48,237.4,0
3726,11079,14.05,67.54,0
3727,7480,101.64,480.66,0
3727,5431,57.68,354.8,0
3727,14835,13.46,64.23,0
3727,3447,29.07,137.38,0
3727,19966,13.1,78.51,0
3727,3784,44.23,405.63,0
3727,8408,62.96,279.69,0
3727,4006,31.89,216.3,0
3728,20011,59.39,323.46,0
3728,15878,79.26,473.31,0
3728,8611,56.92,353.09,0
3728,16431,7.12,47.11,0
3728,20746,17.4,94.6,0
3729,13526,70.57,348.12,0
3729,1571,72.01,296.45,0
3729,18470,55.81,303.16,0
3729,12569,11.5,137.83,1
3730,8080,53.65,385.41,0
3730,19474,47.39,260.01,0
3730,7203,94.6,460.95,0
3730,8506,31.41,251.69,0
3730,17487,30.57,314.94,0
3730,14419,90.99,455.21,0
3730,8678,15.02,96.15,0
3731,13904,79.72,336.63,0
3731,4171,17.82,220.41,0
3731,14189,20.78,192.67,0
3731,12095,27.5,123.68,0
3731,16969,13.52,146.34,0
3731,12108,37.47,223.82,1
3731,17140,27.18,128.3,0
3732,4528,33.68,312.48,0
3732,4874,15.18,167.84,0
3732,7356,54.37,329.85,0
3732,15684,14.84,104.08,0
3732,11247,17.02,68.5,0
3732,3545,3.67,26.5,0
3733,13643,70.21,480.16,0
3733,20714,92.65,390.81,0
3733,724,17.69,97.45,0
3733,1247,47.82,228.57,0
3733,19718,41.51,232.18,0
3734,10464,7.7,41.54,0
3734,2306,30.74,144.89,0
3734,20265,42.6,477.13,0
3734,10957,32.23,130.36,0
3734,17960,22.45,159.84,0
3734,11624,16.12,92.28,0
3734,5414,11.45,72.88,0
3735,19947,5.14,25.91,0
3735,20318,81.09,418.94,0
3735,11750,25.2,120.7,0
3735,20908,65.92,494.39,0
3735,8337,43.08,363.22,0
3735,630,10.32,117.97,0
3736,4334,42.34,237.45,0
3736,13841,25.63,243.91,0
3736,17153,18.86,181.42,1
3736,1660,13.82,97.21,0
3736,13898,49.54,343.86,0
3737,18696,11.13,56.79,0
3737,16805,11.03,54.22,0
3737,5485,3.42,30.63,0
3737,7388,9.83,54.53,0
3737,9417,14.16,58.29,0
3737,15498,34.69,149.32,0
3737,8562,3.12,22.0,0
3738,5468,87.8,388.42,1
3738,3374,23.74,110.52,0
3738,5730,84.3,464.48,0
3738,19795,23.91,203.66,0
3738,14612,39.83,274.45,0
3738,8980,55.35,263.79,0
3738,7250,27.14,219.59,1
3739,2532,36.11,417.35,0
3739,1667,51.02,345.32,0
3739,14794,25.97,138.67,0
3739,15012,30.99,309.4,0
3739,1585,5.99,47.44,0
3739,8954,85.3,441.3,0
3739,4065,2.27,12.34,0
3740,17290,46.58,347.84,0
3740,10460,16.82,168.43,0
3740,8480,12.26,150.24,0
3740,8470,70.08,487.62,0
3740,1575,53.81,480.57,0
3740,1276,50.04,267.54,0
3741,1577,2.42,30.15,0
3741,1529,17.68,161.56,0
3741,3745,28.66,135.67,0
3741,6922,77.47,461.2,0
3741,8951,61.93,392.37,0
3742,7800,1.25,10.12,0
3742,10972,22.61,103.91,0
3742,1185,39.45,220.76,0
3742,2029,22.2,276.57,0
3742,11826,11.02,126.13,0
3742,5590,54.32,419.94,0
3743,10738,6.08,49.27,0
3743,1022,88.6,389.76,0
3743,4133,48.18,193.89,0
3743,14120,46.07,208.24,1
3743,4445,83.14,460.01,1
3743,2170,6.59,39.34,0
3744,5319,23.78,131.41,0
3744,16313,96.16,413.61,0
3744,9547,11.19,116.36,0
3744,9612,24.93,104.28,0
3745,8915,7.67,62.01,0
3745,15000,92.45,482.86,0
3745,5404,8.6,62.53,0
3745,6791,33.75,367.93,0
3745,19770,65.19,395.98,0
3745,15803,7.27,60.68,0
3746,17460,14.4,168.49,0
3746,2646,26.0,204.13,0
3746,10025,77.52,325.23,0
3746,11801,42.23,421.42,0
3746,9023,46.64,204.82,0
3746,14303,25.46,113.93,0
3746,4732,24.04,121.31,0
3746,11294,1.41,15.09,0
3747,10850,27.91,128.17,0
3747,2824,121.32,492.47,0
3747,4539,48.46,201.41,0
3747,5279,48.03,261.92,0
3748,8220,88.14,436.71,0
3748,749,30.95,217.61,0
3748,12376,61.57,298.26,0
3748,1287,9.35,48.29,0
3748,13710,98.8,414.17,0
3748,1389,58.23,455.47,0
3749,6383,60.4,385.4,0
3749,8146,6.12,40.72,0
3749,2731,61.1,256.52,0
3749,17744,17.7,191.51,0
3749,19788,61.34,343.71,0
3750,20804,40.88,360.54,0
3750,15320,2.36,9.83,0
3750,2460,21.63,88.45,0
3750,14783,37.65,349.25,0
3750,5320,77.64,392.12,0
3751,12636,13.29,59.11,0
3751,15088,8.27,34.74,0
3751,8999,75.85,396.8,0
3751,10914,29.87,296.62,0
3751,18363,33.21,379.54,0
3751,5884,55.68,452.22,0
3752,13690,58.7,318.25,0
3752,114,51.76,303.34,0
3752,11360,36.65,215.18,0
3752,14217,91.89,414.48,0
3752,16490,71.93,343.65,0
3753,9724,82.41,361.4,0
3753,7756,69.26,362.89,0
3753,15659,56.8,318.49,0
3753,8529,40.85,420.99,1
3753,8395,107.48,472.81,0
3753,4052,76.95,375.05,0
3753,8483,26.49,107.68,0
3753,9862,48.07,490.46,0
3754,16707,62.91,373.96,0
3754,5037,56.51,407.18,0
3754,15626,12.01,137.95,0
3754,1470,53.03,249.42,0
3754,10431,33.5,241.32,0
3755,7028,15.49,73.07,0
3755,14504,55.76,430.66,0
3755,1823,57.93,481.37,0
3755,9965,38.04,403.5,0
3756,927,57.91,473.88,0
3756,9899,28.92,209.55,0
3756,10505,40.25,442.37,0
3756,6532,6.52,74.21,0
3757,9045,35.03,223.62,0
3757,10969,101.82,434.32,0
3757,14129,18.16,72.92,0
3757,8436,3.53,33.94,0
3757,14920,15.88,86.51,0
3757,19800,8.27,81.64,0
3757,9025,3.32,27.56,0
3757,1406,72.63,348.22,0
3758,18034,45.9,345.19,0
3758,465,11.34,128.18,0
3758,17203,41.08,379.8,0
3758,16227,15.2,66.07,0
3758,14068,32.7,246.53,0
3758,20963,66.86,446.99,0
3758,3019,10.07,85.59,0
3758,5788,10.91,111.76,0
3759,1305,23.97,166.1,0
3759,16034,30.42,316.95,0
3759,17377,1.91,16.56,0
3759,4882,23.58,252.08,0
3759,14930,35.92,221.51,0
3759,2191,16.06,78.88,0
3759,12992,32.73,250.93,0
3760,852,18.96,114.19,0
3760,5596,13.19,103.58,0
3760,3249,31.62,252.26,1
3760,13527,38.17,323.8,0
3761,17859,42.67,218.66,0
3761,18350,8.49,43.1,0
3761,16542,38.75,423.94,0
3761,10889,39.13,167.5,0
3761,111,39.87,300.34,0
3761,13292,12.61,139.02,0
3761,20624,26.98,271.17,0
3761,2029,49.72,241.26,0
3762,16135,108.23,480.28,0
3762,17433,11.6,135.14,0
3762,4380,34.68,371.15,0
3762,6223,50.99,225.59,0
3762,19468,34.87,412.38,0
3762,13621,25.67,230.81,0
3762,11563,23.04,233.56,0
3762,18596,36.53,242.29,0
3763,7177,10.66,77.99,0
3763,2370,44.75,189.84,0
3763,17745,14.11,135.73,0
3763,4824,86.55,447.62,0
3763,11563,91.45,488.22,0
3763,7429,24.93,102.06,0
3764,6501,49.96,301.87,0
3764,17105,19.75,79.75,0
3764,550,54.39,459.88,0
3764,9116,63.08,277.59,1
3764,5850,42.96,190.46,0
3765,15932,33.43,306.0,0
3765,3606,4.59,28.22,0
3765,7627,41.16,495.12,0
3765,7596,17.53,134.78,0
3765,13231,29.44,198.75,0
3766,8154,13.49,161.67,0
3766,645,43.17,202.86,0
3766,5837,12.55,145.22,0
3766,3032,35.49,214.45,0
3766,20700,66.74,395.43,0
3767,2350,3.12,37.86,0
3767,15069,91.18,430.37,0
3767,8527,55.29,309.59,0
3767,9466,9.08,77.04,0
3767,18333,15.71,77.41,0
3767,12397,12.1,93.53,0
3767,3360,34.45,149.35,0
3767,14391,1.53,10.72,0
3768,11262,6.8,60.35,0
3768,11483,57.23,293.68,0
3768,12872,37.55,254.09,0
3768,20114,49.52,378.93,0
3768,16459,21.17,174.47,0
3768,18984,3.63,23.33,0
3769,17306,47.28,442.88,0
3769,18286,20.91,190.05,0
3769,8044,10.4,102.01,0
3769,20762,17.08,152.29,0
3769,12933,49.7,231.8,0
3770,15831,4.46,52.65,0
3770,6174,6.05,33.79,0
3770,13878,52.95,439.66,0
3770,4316,33.31,311.43,0
3771,10723,28.55,123.72,0
3771,12020,24.01,201.25,0
3771,8487,31.79,309.03,0
3771,19567,17.16,164.33,1
3771,2609,19.43,231.98,0
3771,9846,0.87,8.49,1
3772,1129,52.8,307.61,0
3772,5736,56.27,341.59,0
3772,7226,85.05,459.05,0
3772,7397,15.09,75.88,0
3772,12575,9.2,71.39,0
3772,13210,108.41,479.3,0
3772,772,48.54,311.17,0
3772,6587,10.51,53.58,0
3773,13267,58.16,298.19,0
3773,4515,17.8,109.06,0
3773,14555,10.86,112.83,1
3773,20998,3.29,13.24,0
3773,4741,29.13,233.67,1
3773,9665,64.45,425.33,0
3773,20818,26.03,112.08,0
3773,3567,9.51,78.38,0
3774,14470,53.21,367.3,0
3774,14770,17.11,90.67,0
3774,673,47.17,361.79,0
3774,6095,86.27,422.11,0
3774,17390,0.86,5.53,0
3775,1162,40.4,205.22,0
3775,16335,107.67,452.16,0
3775,18553,48.3,280.51,0
3775,16844,57.62,352.78,0
3775,19250,52.42,241.69,0
3775,16627,12.73,158.47,0
3775,12738,58.85,251.81,0
3775,10357,54.11,463.3,0
3776,4256,75.66,312.63,0
3776,168,43.24,314.46,0
3776,1405,39.03,404.12,0
3776,18478,73.27,401.71,0
3776,18930,86.04,345.62,0
3776,6808,13.52,165.87,0
3777,18887,84.53,469.25,0
3777,13398,90.69,392.37,0
3777,692,24.05,114.63,0
3777,11417,61.61,338.75,0
3778,6995,23.54,117.05,0
3778,18267,23.08,177.79,0
3778,9230,49.55,272.66,0
3778,20781,7.18,89.39,0
3778,1309,79.02,472.55,0
3779,15389,59.19,385.76,0
3779,3910,47.33,247.28,0
3779,20364,15.42,188.16,0
3779,12008,26.97,293.33,0
3779,11780,64.85,488.74,0
3779,8942,67.31,482.31,0
3779,13563,16.97,87.53,1
